house_id,device_id,gas_meter_id,lat,long,hours_of_sunlight_per_year,sq_ft_available_for_solar_panels
76740c75,57491963,54460093.0,42.20321971,-72.61052237,1373,405
b8f49907,20868483,56355583.0,42.20329185,-72.61045319,1372,511
36fc3466,20868482,54363676.0,42.20323413,-72.61050854,1373,405
677b874b,85117229,,42.203364,-72.610384,1356,388
2810387b,20153752,90959391.0,42.1963435,-72.61369645,1416,22516
7b1def76,30709574,94746341.0,42.20943985,-72.68378073,1096,0
dda2f146,30726972,,42.2090377,-72.68424755,1118,0
83adeb02,30524645,,42.2103954,-72.68493303,1394,934
46eab60b,30524638,,42.20964325,-72.6849786,1406,1374
e17be11b,30714290,,42.2090406,-72.68357025,1297,881
a7cefe88,30712856,,42.20938085,-72.68474636,1355,881
a3fdc28c,30524667,,42.2098095,-72.68529144,1371,1550
5ea376ea,30713106,,42.20947189,-72.68445696,1355,881
d17e0275,57554301,49755676.0,42.2140685,-72.62253028,1486,1991
d8cbd27f,57554303,49761222.0,42.2139321,-72.62311673,1424,1180
95bf870f,31804395,94746230.0,42.2209264,-72.64057065,1309,634
b2f8db03,31804878,90974848.0,42.22074755,-72.64038845,1304,1779
1594e413,31804883,49747230.0,42.22158622,-72.64103081,1095,0
1eec5f0b,31802751,35587102.0,42.2098319,-72.64235707,1281,969
94e9136f,31802734,54363579.0,42.20920005,-72.64221495,1199,0
9db3900d,31801697,54460373.0,42.20947564,-72.64441288,1326,863
e7357878,31803273,,42.2096269,-72.64227764,1391,1145
40aa7286,31802732,90972252.0,42.2093993,-72.64231856,1228,1779
8aa15d25,31802733,54460437.0,42.20947105,-72.64282631,1448,1251
c495b7fb,83770085,97049060.0,42.2146562,-72.6800559,1192,1462
39c5d755,26878953,,42.20523645,-72.60543015,1447,23820
7389828b,11908236,35569145.0,42.20452027,-72.60360627,1397,6395
7389828b,29995142,,42.20452027,-72.60360627,0,0
4c8795b1,29995183,35569662.0,42.2042079,-72.6037129,1381,5620
94eadd04,20378250,94746051.0,42.1882333,-72.6435437,1308,1198
6fc668a1,20379772,46301932.0,42.18843339,-72.64324012,1421,1286
a3cb3a1c,31806286,49747406.0,42.18831497,-72.64314059,1406,1180
d79bc980,31051838,40487993.0,42.18824096,-72.64307839,1406,1180
18201714,31804227,49761519.0,42.1873838,-72.64293116,1341,2889
f392b807,31044962,46291769.0,42.18830294,-72.64339233,1308,1198
36af67c2,31051845,40474511.0,42.18831185,-72.64299292,1406,1180
fad9de5e,83771863,54356195.0,42.18580435,-72.6259,1310,2872
fad9de5e,83779547,,42.18580435,-72.6259,0,0
4ced80df,31048221,92351850.0,42.1925904,-72.6447016,1325,1515
8fe3986f,31801089,92338090.0,42.192775,-72.643336,1504,1110
27d46e73,31800092,,42.19255405,-72.64537136,1100,0
254f638a,20378225,56365752.0,42.19267915,-72.64369577,1206,1357
9b6010f0,20378210,40474850.0,42.19263955,-72.64438149,1176,0
783a2809,31802179,54327654.0,42.1925712,-72.6450368,1316,1656
7382f96f,20378209,56361997.0,42.19263635,-72.6440148,1051,0
721a96a6,31801550,35567769.0,42.1930786,-72.64462828,1228,3259
41cdfaac,57532839,,42.2639021,-72.60828884,1253,0
958d722b,57532845,,42.26253118,-72.60869284,1179,0
189b0261,31801199,49755834.0,42.204685,-72.630714,1319,810
8c984597,31801186,49760297.0,42.204987,-72.630699,1286,846
082a4abc,28357391,40468350.0,42.2056023,-72.6245445,1325,1075
cecf1620,57057445,49760459.0,42.17525064,-72.63060987,1469,1075
16c20db4,83769864,,42.17617235,-72.63072797,1331,1251
c0c94307,57531838,49768472.0,42.17540405,-72.63025799,1453,1621
95226c3d,56288889,35567416.0,42.17524415,-72.63097279,1405,458
f81dbe38,56764341,54460508.0,42.17566865,-72.63046721,1447,1057
cdc153b6,56288846,,42.17553205,-72.63091968,1262,0
bdd7dbaa,56288945,33399591.0,42.17481785,-72.63063722,1467,916
63cf68e8,57057499,49760008.0,42.1761133,-72.63012392,1320,810
ba150dea,56288851,90974959.0,42.1756613,-72.63085624,1369,458
a20ff5bc,83771884,90008520.0,42.2095281,-72.6156481,1493,4176
ddfc5bb8,77133738,,42.201244,-72.630939,1453,1374
015f7e66,83779382,,42.25889035,-72.61368679,1413,5039
01edfa6f,56504359,46295093.0,42.21462325,-72.62563072,1286,687
1d038d9a,52061727,49760420.0,42.2145993,-72.62658568,1483,951
f5670aea,31803250,40474499.0,42.21478015,-72.62530085,1284,0
32a56b2f,52061820,54327660.0,42.21528788,-72.62729563,1380,1269
143d0dd4,52300798,,42.21538082,-72.62713385,1380,1269
381325df,30524895,35569081.0,42.215452,-72.626307,1452,1233
bf066a64,31803249,92338092.0,42.214613,-72.62531064,1505,828
d42d7a1d,31803252,46345539.0,42.214946,-72.62533919,1437,634
1b7a21fd,31804793,46300560.0,42.2149166,-72.62588197,1456,881
1692886e,52061673,34356372.0,42.21440686,-72.62698914,1462,617
569d9020,52062246,90974980.0,42.218528,-72.66320335,1312,3171
55968e88,31044948,90953597.0,42.219692,-72.663387,1309,3541
30ae7cb9,31801170,33418295.0,42.21972651,-72.66339678,1462,2185
25647d18,20377092,97064146.0,42.218722,-72.664657,1396,2872
7de34f6b,31032634,94746187.0,42.219495,-72.663378,1309,3541
71220d16,31032642,90953485.0,42.21970925,-72.66339189,1462,2185
103a1897,31032640,97064132.0,42.2195353,-72.66377324,1309,3541
9a79e8f4,18038984,49746920.0,42.1721139,-72.6513971,1216,2044
ef4360cc,18039024,90974935.0,42.17237925,-72.65134696,1433,1550
5b58250c,18038985,90974142.0,42.1723056,-72.6508401,1423,1163
5214cfa1,18039088,35568697.0,42.1711234,-72.65115481,1398,2061
da933d50,18039023,94746261.0,42.171989,-72.65087675,1410,2326
1516fda6,18039032,46263591.0,42.17116905,-72.65131935,1398,2061
2e218c07,18039068,49746785.0,42.1717465,-72.65094186,1420,1956
d059fdd1,18039087,90971863.0,42.17127733,-72.65152598,1285,1779
0063358b,18039067,49746892.0,42.17187885,-72.65149083,1267,1973
441c2377,20377707,94746071.0,42.2047024,-72.62317515,1392,705
48efa347,31802794,40483000.0,42.20428449,-72.62267866,1347,793
62629bef,18203453,49755895.0,42.20448767,-72.62354633,1355,687
0857c4c0,31801037,49761106.0,42.20436338,-72.62260025,1423,0
a40ed2b3,31801934,49747556.0,42.20444041,-72.62251997,1423,0
ff8af436,20380262,54443931.0,42.20493145,-72.62277033,1441,775
e9823d12,31034135,46263869.0,42.20483565,-72.62307004,1364,546
f024e931,20377102,49761170.0,42.20469878,-72.62334322,1384,652
3a154066,20381046,,42.22307824,-72.61720194,1362,458
94734b5f,31806371,97049155.0,42.22332975,-72.61669718,1165,0
a13f817c,52298090,46335097.0,42.22274375,-72.61729345,1216,775
74575176,31806368,,42.2226974,-72.61643893,1294,1269
ea8ebb79,18204818,,42.22318375,-72.6172441,1362,458
fe7fd3e2,52061795,49768130.0,42.22295963,-72.61668895,1398,1233
c62e37f9,52061818,46197428.0,42.2228077,-72.61711151,1303,652
12f477f1,52061803,40483297.0,42.2228914,-72.6164949,1398,1233
2f40894f,30726980,90972287.0,42.22255785,-72.6169594,1212,1128
30218426,31801803,40490251.0,42.2043832,-72.64827512,1347,2273
a2617873,83779634,,42.21131445,-72.62078725,1415,1339
fa7005f3,83771879,40474093.0,42.21012575,-72.63027415,1498,1286
785627c5,83770067,,42.223694,-72.652868,1458,775
59058f52,83770069,,42.22325105,-72.6524106,1240,2238
171e4a11,83770068,,42.22321895,-72.65377272,1349,793
8ca990de,77133765,34810973.0,42.19423862,-72.61805324,0,0
22025a73,83779318,92337660.0,42.20451366,-72.59543705,1366,5250
1134dc31,56288857,56356716.0,42.2045095,-72.5999213,1377,1603
ab1dde36,56291304,54363518.0,42.2045095,-72.5999213,0,0
e3b581f7,56294817,56364387.0,42.2045095,-72.5999213,0,0
cee7b261,56294811,54354617.0,42.2045095,-72.5999213,0,0
bf0e36f0,5827395,90009541.0,42.217235,-72.63472907,1365,4422
0fa2afd7,31801909,90972152.0,42.21773255,-72.63499916,1384,1409
fee455dc,5827405,,42.21779865,-72.63451815,1230,0
d520051a,18205016,33466600.0,42.2173306,-72.63415938,1193,3171
7c4f87c9,5827403,56355990.0,42.21687015,-72.63488305,1299,1797
b1a8f0f6,45739004,92337975.0,42.21688867,-72.63529486,1284,3013
599d7ffe,83769705,35569350.0,42.2163586,-72.66549476,1384,2801
a852e813,83770082,35562601.0,42.21277853,-72.66497603,1237,881
8f7ff067,83769721,35568783.0,42.21553335,-72.66534108,1392,2643
79b23b58,83770083,,42.2152106,-72.66616501,1092,0
71fb8ea3,57529706,46306758.0,42.2164833,-72.62059919,1359,652
9da65df0,57491479,40468102.0,42.2115196,-72.6142422,1234,0
d7a00185,83779560,,42.2117052,-72.61482278,1359,7312
c1f7ef26,56763347,46335113.0,42.21148305,-72.61427735,1256,0
8285fef5,57529680,40474065.0,42.21177695,-72.61087209,1439,1216
fdbf3589,18039277,56357104.0,42.21103664,-72.61065029,1418,687
75ee756d,18039192,54460250.0,42.21105886,-72.61062874,1418,687
408d538e,57531711,49756364.0,42.2116324,-72.61116329,1409,758
916375ba,31045041,92337692.0,42.21101442,-72.61067185,1379,863
1b02c411,29619039,33465884.0,42.21096998,-72.61071497,1379,863
e7a8d61a,29339908,54458118.0,42.18127555,-72.6399088,1488,1709
7603e274,31802663,46301241.0,42.18133235,-72.64045928,1278,1092
2376cda1,18039120,34356120.0,42.18185136,-72.6399827,1469,1057
dd9f3c64,18039506,33419065.0,42.18090775,-72.64050334,1304,1321
4b545782,5827486,54460385.0,42.18193809,-72.63996342,1469,1057
ca843802,20176551,46301687.0,42.181548,-72.64045829,1275,916
0ef7a8e7,31042025,54460134.0,42.1810601,-72.63999478,1342,1621
38b7d26e,18039541,46351174.0,42.1818253,-72.64021805,1232,969
ddc83191,5827482,,42.18182895,-72.64041726,1232,969
5a9b555b,31802584,49767231.0,42.18060215,-72.63998637,1478,1656
8b1a9aff,18039535,,42.1811034,-72.64046056,1329,1515
c93e1742,20381050,46300672.0,42.19889575,-72.62372431,1431,916
edb0da13,20379741,46301498.0,42.19878345,-72.62406636,1323,846
bdea8254,31802548,,42.1986659,-72.62527722,1336,1709
57c51849,20380949,46335072.0,42.1986629,-72.62402757,1344,1039
f1cb3eff,20376968,,42.19852001,-72.62511192,1442,1709
030bd5b7,20379734,46334850.0,42.19867473,-72.62384818,1195,0
a1d02571,83769870,54362618.0,42.17231372,-72.63290464,1120,0
acfe3d8d,18204848,90972292.0,42.17178175,-72.63285832,1160,0
42cc7835,30129410,46263873.0,42.21731405,-72.61901632,1487,828
4909a40a,57553407,56356728.0,42.2187485,-72.61925044,1439,2220
b2066890,57553391,54363598.0,42.2183496,-72.6194417,1434,1462
d2b812b6,57554345,46335336.0,42.21797126,-72.61919095,1487,1216
588aeef2,30340894,94746040.0,42.21836002,-72.61921876,1436,987
ceb512dc,57553413,,42.218868,-72.619482,1474,1269
1798f05a,51907467,49768182.0,42.2187985,-72.61900976,1439,2220
9e66f996,57553469,46306415.0,42.2175289,-72.6195314,1444,899
97dc0374,52210847,100493156.0,42.19911156,-72.61526707,1432,1339
97dc0374,52131221,40481181.0,42.19911156,-72.61526707,0,0
97dc0374,56042091,33466480.0,42.19911156,-72.61526707,0,0
e3bd487a,52086206,90972071.0,42.19782934,-72.61650977,1384,1586
70364d39,85117336,,42.1983961,-72.61597668,1349,1092
e5e15981,83779280,54363661.0,42.1988646,-72.61609226,1391,4070
e5e15981,52086204,54457999.0,42.1988646,-72.61609226,0,0
c308f593,20379730,,42.21269977,-72.62409281,1490,1216
f50bc8cc,56506618,46344551.0,42.21224245,-72.62411478,1417,951
ff61e809,52061739,,42.2139449,-72.62983567,1436,1674
27c07ed7,83779388,92337762.0,42.18722405,-72.63078924,1383,828
bb765475,30729162,,42.21193973,-72.68001408,0,0
f5f5229b,30387689,90971805.0,42.2112214,-72.61769089,1444,863
d8e6bdac,83769513,,42.2112678,-72.61875789,1473,1533
307286f2,83771886,,42.19521303,-72.62281499,1438,1286
545f2a04,56107413,90114196.0,42.1866575,-72.62539918,1476,4739
23cae258,31048739,,42.1858652,-72.64686634,1459,1480
3f961d80,31048943,,42.1856321,-72.6468118,1361,1515
a6c2ff6e,28779382,35569673.0,42.18605745,-72.64684381,1350,1357
a67a4cdd,31048934,33418963.0,42.1856086,-72.64741355,1503,2502
0cc6a260,31048751,33418745.0,42.1853197,-72.64719784,1423,2079
b0024e67,28779564,,42.1861774,-72.64739265,1436,1445
54f27bd0,28779380,56356386.0,42.1862766,-72.64710317,1453,1832
4b7f74dc,20378938,35568844.0,42.18541425,-72.64674116,1370,1568
fae31f3c,28779393,56356851.0,42.18590455,-72.64744724,1358,1321
e131730e,31804859,90974965.0,42.1824424,-72.64303305,1268,1216
79abfa22,56976559,40473976.0,42.18359564,-72.64327491,1463,1304
ce8e8721,31804862,46335355.0,42.18305245,-72.64309208,1405,1286
32804d13,31804858,90971608.0,42.1821749,-72.64303309,1355,1727
498887cf,31804843,46335086.0,42.18264235,-72.64366361,1214,1674
ffaf9bf3,31804844,46195293.0,42.18240345,-72.64366281,1379,1409
253a5e1e,20376728,46300628.0,42.18365756,-72.64349576,1418,1920
d8e324d9,45833790,,42.22034955,-72.6611767,1388,2590
c93622a0,29340691,54460058.0,42.18624805,-72.65150885,1103,0
d6785af9,31804492,54458095.0,42.18596495,-72.65147953,1450,617
669672a6,29026338,,42.18577825,-72.65149835,1333,722
6553c370,29618274,35612203.0,42.185039,-72.652249,1358,846
2e5bc281,20376601,35609125.0,42.18532026,-72.6520515,1345,1445
001aeff7,29026219,54460261.0,42.1859504,-72.65203819,1286,1762
db46aec4,31800902,34356414.0,42.1851647,-72.65168917,1301,1321
1f412b9d,29026547,54378659.0,42.18537898,-72.65177079,1192,0
f4bad5fb,29026217,,42.1850032,-72.65251159,1444,1321
17093cf4,29026309,97064109.0,42.1857015,-72.65205046,1256,1145
bfd39765,20377544,49756037.0,42.18538005,-72.65160823,1192,0
2a808a02,52061635,90974266.0,42.2163968,-72.62189136,1460,1022
04cd8a61,31809095,94746193.0,42.216073,-72.62261055,1475,969
204b089f,31805786,46300505.0,42.21658938,-72.62172046,1341,810
300e4a4e,57553349,46351552.0,42.21616375,-72.6227635,1475,969
300e4a4e,57553349,46351529.0,42.21616375,-72.6227635,0,0
300e4a4e,57553349,46351555.0,42.21616375,-72.6227635,0,0
0a454c35,18203732,35608032.0,42.19474818,-72.61970462,1427,1462
84928cde,56506621,35608295.0,42.19451945,-72.61892474,1378,4140
316e0032,18203742,,42.1936767,-72.62076544,865,0
c1e4ff43,55969089,,42.19462025,-72.61993223,1427,1462
9c665b3a,57531788,,42.1943684,-72.6198383,1277,687
d30b221d,29339906,,42.19448767,-72.62015712,1454,881
98c0f7a4,56506624,35569225.0,42.19444341,-72.61986258,1277,687
96c10726,18203718,,42.1946593,-72.61940098,998,0
d0c077f5,31801848,,42.1940091,-72.62094864,1397,669
41b2c7aa,56763251,94746008.0,42.19484661,-72.61937845,998,0
00dab67d,18203741,35567543.0,42.19459305,-72.61936936,998,0
1d0a06ab,56506622,,42.19415415,-72.62017426,1367,793
e0084cc3,83779605,,42.2020315,-72.60032399,1376,56819
935082f3,56763246,46302148.0,42.20691345,-72.63498803,1277,1550
8999eb55,31800846,,42.2223431,-72.6337932,1336,1092
4cda0470,31801276,92337822.0,42.2226805,-72.63290455,1318,1039
35a95de6,20376028,54460064.0,42.2223751,-72.63254565,1287,1515
54b76425,31801289,46300142.0,42.22265935,-72.6332163,933,0
569b44e7,31801407,90971668.0,42.222851,-72.63208146,1332,1480
1d1d293e,31803115,90971628.0,42.22330945,-72.63220402,1274,2326
db5466bb,31802735,92337510.0,42.22221359,-72.6337567,1336,1092
d2f02b51,57531758,90971925.0,42.2226855,-72.63360967,933,0
c8dbc17f,31803116,46301228.0,42.22333925,-72.6318887,1198,1233
6784f39e,31800844,40474715.0,42.2223616,-72.63292095,1445,2061
6428f65c,31805793,90974769.0,42.22292425,-72.63167365,1177,0
64a0b621,20378972,35567440.0,42.22268975,-72.63244347,1350,1462
5cfb6576,20376012,35309431.0,42.22246805,-72.63209953,1467,1656
d61a13ea,20378950,90974802.0,42.2226661,-72.63164382,1247,1903
2f3e6393,31805795,92276112.0,42.22299845,-72.63125238,1123,0
cef0ad1c,30524833,,42.21233255,-72.68859407,1422,1850
8d4985bd,30524926,,42.21229265,-72.68964812,1125,0
1d9f55bb,52300793,,42.21155465,-72.68831036,1458,1674
f4bb83aa,30524851,,42.21244325,-72.68883632,1406,987
399af3a3,30524850,,42.21300895,-72.68975384,1142,0
4a723a7f,30524900,,42.21188018,-72.68850329,1467,1004
3a9107eb,30524856,,42.2127766,-72.68943278,1173,0
91bd1647,30525948,97064137.0,42.211981,-72.688314,1451,916
877b64dd,57531762,97049023.0,42.2126081,-72.68913634,1163,0
bb468d6c,30524902,97064125.0,42.211853,-72.688452,1467,1004
be940543,83770156,,42.18809825,-72.66977619,1120,0
20d1f3a5,83770157,46345526.0,42.18847175,-72.66819134,1278,1515
0d0ad310,83770155,,42.18823015,-72.66913627,1100,0
f67893ff,31043123,40474833.0,42.21258895,-72.6402855,1205,0
08981090,29924955,40472160.0,42.2135232,-72.63983643,1135,0
35a67ba8,20376010,40474873.0,42.2124453,-72.64109217,1436,846
b99a1955,20377613,35568327.0,42.21332395,-72.64037041,1260,881
1ee03cae,20376015,40488266.0,42.2128643,-72.64003511,1183,0
0e022df5,20376009,40488454.0,42.2130479,-72.64052305,1343,1392
59498d87,31804896,40488452.0,42.21121957,-72.6427102,1361,440
e624f81c,29926115,40474596.0,42.2137308,-72.63985618,1360,1286
9bf63c49,20378949,46263708.0,42.2128487,-72.64070141,1405,1145
595ae90e,20376013,35569230.0,42.2131953,-72.63988415,1105,0
c40cab14,20376050,33418230.0,42.2126141,-72.64094086,1408,863
6590964e,83771890,54354534.0,42.20299185,-72.61174907,1377,1498
ad2caac1,31772592,46263638.0,42.2038415,-72.6118805,1425,511
4f6b6d44,31026083,35569137.0,42.20394217,-72.61178161,1402,1251
4f6b6d44,31026082,,42.20394217,-72.61178161,0,0
6d840a9d,31802818,46335065.0,42.173413753467834,-72.63013767,1317,740
e76c692b,31803072,40474295.0,42.17369019564417,-72.62997496,1381,916
007fe4af,57533250,46301939.0,42.2156432,-72.62253465,1177,0
d20325f2,83770272,46345376.0,42.21583242,-72.62215245,1316,0
eac4eb1b,31044984,90974318.0,42.21545135,-72.62186862,1380,881
0c5fb998,57533365,40474681.0,42.21573,-72.622745,1177,0
4c4c6361,31048312,54356312.0,42.2157365,-72.62230852,1226,0
ca6bfcfe,31804379,40489984.0,42.220323,-72.62574,1291,1286
fb52596e,31804380,54327653.0,42.22030681,-72.6257374,1291,1286
4dce50d5,79299292,,42.2080848,-72.60157614,1424,2449
31cc51bf,31803304,56364639.0,42.21473765,-72.61948907,1427,722
9907a01b,30387655,90974615.0,42.2153369,-72.61927987,1382,899
2c90c558,30726982,97064188.0,42.208317,-72.68293451,1301,951
1363fcff,30726992,90974170.0,42.20905502,-72.68376968,1297,881
8bac1779,30716614,94746160.0,42.20863887,-72.68371456,1237,916
714a460d,30726993,97049484.0,42.20846874,-72.68329172,1270,881
9ee9fac5,30716597,,42.20830875,-72.68404865,1237,916
a81bda7a,30726988,97049113.0,42.20814105,-72.6827779,1260,951
a80a005b,56294795,54458048.0,42.1729728,-72.63178346,1318,1180
42bee589,56294792,49760453.0,42.17359431,-72.63119213,1399,775
71d72096,56288890,,42.17268905,-72.63137985,1207,0
cd949e11,30129211,,42.1849239,-72.67192782,0,0
43d75ed3,30129196,,42.18457822,-72.67095021,0,0
3ce668ce,30129208,,42.1803675,-72.68292105,1445,1744
434947cf,31051817,49746999.0,42.19815325,-72.6442642,1324,1180
60ef13c6,31051040,35567019.0,42.19837255,-72.64432068,1374,951
f37b9ed5,31051815,46301606.0,42.19795195,-72.64410781,1182,0
74a31533,18272705,94746383.0,42.1983173,-72.64382325,1345,440
6b531aae,20377565,35569120.0,42.22522995,-72.63895133,1325,1691
a867e2df,20377570,33466473.0,42.22482065,-72.63858009,1434,1321
e924e090,20377585,56365768.0,42.22483415,-72.63784949,1389,1057
2f7dfc2b,20377573,46346179.0,42.22491772,-72.63751251,1389,1057
65c23d7c,20377574,54355671.0,42.22483465,-72.6382694,1293,1339
d43c47a7,20377569,46344553.0,42.22526285,-72.63780105,1165,0
0034188c,20377595,49756283.0,42.2252181,-72.6386021,1408,1269
a4f7957a,20377610,40474610.0,42.22466025,-72.63767318,1284,1286
c46767d0,31805958,,42.199243,-72.679531,1436,2132
74d857a0,29995108,49760940.0,42.2012782,-72.60535021,1434,3770
bf5efbe8,29994038,40488133.0,42.20150243,-72.60561771,1392,2766
01a0c86a,30129150,,42.20487875,-72.68878851,1287,1762
dcf5f249,30525852,92338150.0,42.2043707,-72.68869462,1319,1304
778ac569,30525849,90972407.0,42.20391215,-72.688615,1324,775
dae24b67,30129138,,42.2055143,-72.68882723,1129,0
affda48d,30525850,35567647.0,42.20415515,-72.68867011,1274,1216
4b223cd0,30525870,,42.2046188,-72.68874709,1245,0
cc4c4f34,30129168,,42.20511935,-72.6888444,1321,652
db990ef5,30525865,,42.2058098,-72.6889618,1129,0
f35d2b43,18204892,46345560.0,42.21455665,-72.63759352,1170,0
a3db023c,29924870,54356244.0,42.21466515,-72.63572908,1203,1885
eedd39be,31048941,33466112.0,42.2233569,-72.64197966,1390,1269
3161641a,20381130,56364477.0,42.2235439,-72.64072636,863,0
57d3bae8,31048765,56356908.0,42.22312005,-72.64222931,1396,1850
4f31469b,83770126,34356291.0,42.22340741,-72.64081352,863,0
c9d4943b,83770129,49755714.0,42.22356085,-72.64034247,1104,0
680b3dfa,83770127,56354843.0,42.22288045,-72.64183018,1272,1128
27e65206,20379695,35569653.0,42.22352895,-72.64114511,1361,1762
55228178,31048745,54443920.0,42.22310675,-72.64145165,1099,0
4cd0abcf,20379690,56355561.0,42.22311085,-72.64109361,1095,0
5b6788d3,52061774,49769489.0,42.21328425,-72.62831007,1454,1039
176db333,31043116,40474073.0,42.213007,-72.627513,1405,1445
4d6b248e,52061776,49755940.0,42.21313207,-72.62855655,1411,1586
ec2bc649,20376823,46309937.0,42.21281965,-72.62826218,1250,1145
bf3784e8,18203830,46302122.0,42.2018667,-72.62610399,1229,0
35bc887c,31005311,46334367.0,42.20277465,-72.6259727,1271,1445
14624a8d,20376956,97048961.0,42.2022363,-72.62655,1361,1286
58b636a9,31005310,46345487.0,42.2029455,-72.62595246,1317,863
9431c178,31048474,54363553.0,42.2023919,-72.62650045,1326,1004
